,id,name,yelp_review_count,yelp_rating,price,main_category,categories,url,google_rating,google_review_count
245,no3EVuDJlxO52sPUOFPVTg,L'Ardente,928,4.5,Not Listed,Italian,['Italian'],https://www.yelp.com/biz/l-ardente-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,985.0
246,3Zu6NdKTR9fLfeldVwkWCw,Lupo Verde,926,4.0,$$,Italian,"['Italian', 'Salad', 'Wine Bars']",https://www.yelp.com/biz/lupo-verde-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,939.0
247,twf8gcIlhDbaWX-rUCdjiw,Dukem Ethiopian Restaurant,926,3.5,$$,Ethiopian,['Ethiopian'],https://www.yelp.com/biz/dukem-ethiopian-restaurant-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,807.0
248,-fZ_-5koplvoYPLegzeXQw,Vermilion,922,4.0,$$$,New American,"['New American', 'Lounges', 'Desserts']",https://www.yelp.com/biz/vermilion-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,754.0
249,XpsXyoHoydBSYAgMNZ0J9w,Hank's Oyster Bar - The Wharf,921,3.5,$$,Seafood,"['Seafood', 'Cocktail Bars', 'New American']",https://www.yelp.com/biz/hanks-oyster-bar-the-wharf-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,2915.0
250,n5CVWzADVsO30Fei6inNfg,Comet Ping Pong,918,3.5,$$,Pizza,['Pizza'],https://www.yelp.com/biz/comet-ping-pong-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.9,1374.0
251,mg7MWqAqmEvZttxxnTHBmQ,Osteria Morini,918,4.0,$$$,Italian,"['Italian', 'Wine Bars', 'Seafood']",https://www.yelp.com/biz/osteria-morini-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1030.0
252,2S8-xI6JkldBX4PkWbiKhA,Quarterdeck,916,4.0,$$$,Seafood,"['Seafood', 'Burgers']",https://www.yelp.com/biz/quarterdeck-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,2525.0
253,lInP4VJiKfC78WXcu84KRw,Mastro's Steakhouse,914,4.0,$$$$,Steakhouses,"['Steakhouses', 'Seafood']",https://www.yelp.com/biz/mastros-steakhouse-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1838.0
254,xeOXTasySvPyKTZC6-BxFQ,Lapis,911,4.5,$$,Afghan,"['Afghan', 'Cocktail Bars', 'Halal']",https://www.yelp.com/biz/lapis-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1406.0
255,H9OYpOlcuC2uE7S5SYibjA,Ruthie's All-Day,910,4.5,$$,Barbeque,"['Barbeque', 'Cocktail Bars', 'Southern']",https://www.yelp.com/biz/ruthies-all-day-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1373.0
256,yTDjgTgqR9YubrKCP95wnQ,Uncle Julio's,907,3.5,$$,Tex-Mex,"['Tex-Mex', 'Mexican']",https://www.yelp.com/biz/uncle-julios-arlington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,2891.0
257,m7133ETf3TLcVY578aIsmw,Tonic,907,3.0,$$,New American,"['New American', 'Bars', 'Venues & Event Spaces']",https://www.yelp.com/biz/tonic-washington-5?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1570.0
258,DpbjPj8eCAvJpcdtswH9hQ,Nando's Peri-Peri,905,4.0,$$,Portuguese,"['Portuguese', 'South African', 'Chicken Shop']",https://www.yelp.com/biz/nandos-peri-peri-washington-8?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1632.0
259,LBKph_FnJH_BIwOfW5s5FA,Del Mar,903,4.0,$$$,Spanish,"['Spanish', 'Seafood', 'Cocktail Bars']",https://www.yelp.com/biz/del-mar-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,2041.0
260,RQN0Dj9tKLbzZG8ByY3N2A,Barrel,902,4.5,$$,New American,"['New American', 'Cocktail Bars', 'Breakfast & Brunch']",https://www.yelp.com/biz/barrel-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1018.0
261,xH-lzsOv7ZlapoPfOlWL6w,Floriana,901,4.0,$$,Italian,"['Italian', 'Wine Bars', 'Seafood']",https://www.yelp.com/biz/floriana-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,861.0
262,KkHfLfN4jNivWSU1us-azA,FIG & OLIVE,900,3.5,$$$,French,"['French', 'Mediterranean', 'Bars']",https://www.yelp.com/biz/fig-and-olive-washington-9?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1065.0
263,MXlddvoKWBEtNWBAxeY_YA,Don Tito,900,3.5,$$,Mexican,"['Mexican', 'Bars']",https://www.yelp.com/biz/don-tito-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,1692.0
264,N0yurfXS0LcvY7COhwjRog,St. Anselm,898,4.5,$$$,Steakhouses,"['Steakhouses', 'New American', 'Breakfast & Brunch']",https://www.yelp.com/biz/st-anselm-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1695.0
265,XKcaNXKtcnTM6pYNMMD-Pw,Captain White's Seafood,897,3.5,$$,Seafood Markets,"['Seafood Markets', 'Seafood']",https://www.yelp.com/biz/captain-whites-seafood-oxon-hill?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1655.0
266,5bfCm0OdEtSObbqUpgUmDA,Urban Hot Pot,891,4.0,$$$,Hot Pot,"['Hot Pot', 'Seafood', 'Taiwanese']",https://www.yelp.com/biz/urban-hot-pot-rockville-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1204.0
267,UfKOjg9tnbIL1PqSa-TL4w,Po Boy Jim Bar & Grill,887,3.5,$$,Cajun/Creole,"['Cajun/Creole', 'Bars', 'American']",https://www.yelp.com/biz/po-boy-jim-bar-and-grill-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.0,1373.0
268,HCn8qdemi92v6amxwrdWZg,Poke Papa,887,4.5,$$,Poke,"['Poke', 'Hawaiian']",https://www.yelp.com/biz/poke-papa-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1194.0
269,XMZHx2sVXKFQEbQMnu_NqA,Mandu,885,4.0,$$,Korean,"['Korean', 'Bars']",https://www.yelp.com/biz/mandu-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,564.0
270,Ze5bYVUvivdy7hWxBeTcQQ,Pho Sate,883,4.0,$$,Vietnamese,['Vietnamese'],https://www.yelp.com/biz/pho-sate-falls-church-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,867.0
271,LmKRWNc90HSOAaBHZoSCVw,Compass Rose,883,4.0,$$$,Cocktail Bars,"['Cocktail Bars', 'Middle Eastern', 'Breakfast & Brunch']",https://www.yelp.com/biz/compass-rose-washington-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1166.0
272,BuSRjP5kwPw40fL5NOUSaQ,Good Stuff Eatery,883,3.5,$$,Burgers,"['Burgers', 'American']",https://www.yelp.com/biz/good-stuff-eatery-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,2267.0
273,-ZDHvLrJPiDqkL8iD01V1A,Bourbon Steak Washington DC,883,4.0,$$$$,Steakhouses,['Steakhouses'],https://www.yelp.com/biz/bourbon-steak-washington-dc-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,688.0
274,7u5q7bfjMkrN4itYGzSbfA,Los Tios Grill,882,4.0,$$,Mexican,"['Mexican', 'Salvadoran', 'Tex-Mex']",https://www.yelp.com/biz/los-tios-grill-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,620.0
275,AW5Fiwvyg7xNH1oUBbi7pQ,The Big Greek Cafe,881,4.5,$,Greek,"['Greek', 'Salad', 'Sandwiches']",https://www.yelp.com/biz/the-big-greek-cafe-silver-spring-3?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,731.0
276,duer52a0aMheoSXUNZmnTQ,Mark's Duck House,880,3.5,$$,Dim Sum,"['Dim Sum', 'Cantonese', 'Seafood']",https://www.yelp.com/biz/marks-duck-house-falls-church?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,598.0
277,qVPRO_FZrrljzpxeVWFfyA,Barrel & Bushel,879,3.5,$$,Bars,"['Bars', 'American', 'Breakfast & Brunch']",https://www.yelp.com/biz/barrel-and-bushel-tysons-corner-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,1391.0
278,YKtwncPT9qg4z5Qt7CqDTg,Copper Canyon Grill- Silver Spring,878,4.0,$$,American,['American'],https://www.yelp.com/biz/copper-canyon-grill-silver-spring-silver-spring?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1676.0
279,pav9wg2UFsyB-dvb7H0OpA,Martin's Tavern,876,4.0,$$,Breakfast & Brunch,"['Breakfast & Brunch', 'American', 'Bars']",https://www.yelp.com/biz/martins-tavern-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,2469.0
280,7cWSQZ3VLNnGf9UDWyupMA,Fire Works Pizza,876,4.0,$$,Pizza,"['Pizza', 'Italian', 'Bars']",https://www.yelp.com/biz/fire-works-pizza-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1372.0
281,Bb5Gu3zUSnZ59PQNuyTfNw,Rustico Restaurant & Bar,874,3.5,$$,New American,"['New American', 'Italian', 'Pizza']",https://www.yelp.com/biz/rustico-restaurant-and-bar-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1035.0
282,TKMysgfEmzoEXAT1A0-jIA,Cactus Cantina,872,3.5,$$,Tex-Mex,"['Tex-Mex', 'Mexican', 'Cocktail Bars']",https://www.yelp.com/biz/cactus-cantina-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1971.0
283,bCQEdpKSY563iAzq7cMcGA,The Capital Burger,870,4.5,$$,Burgers,"['Burgers', 'New American', 'Cocktail Bars']",https://www.yelp.com/biz/the-capital-burger-washington-6?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,2921.0
284,YuwheHAbE4mZRJEbcuBwFw,CIRCA at Foggy Bottom,870,4.0,$$,New American,"['New American', 'Sandwiches']",https://www.yelp.com/biz/circa-at-foggy-bottom-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1773.0
285,iD7F-j5XvDB7a1eDuwPGQw,United States Holocaust Memorial Museum,869,4.5,Not Listed,Museums,['Museums'],https://www.yelp.com/biz/united-states-holocaust-memorial-museum-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.8,15433.0
286,dobS5m6QeZH4Ca17wshqMw,Maggiano's Little Italy,865,3.5,$$$,Italian,"['Italian', 'Bars']",https://www.yelp.com/biz/maggianos-little-italy-mclean?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1366.0
287,S-QkOoOrDC6gfUXHaPeDcA,Parkway Deli & Restaurant,864,4.0,$$,Delis,"['Delis', 'Breakfast & Brunch', 'American']",https://www.yelp.com/biz/parkway-deli-and-restaurant-silver-spring?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,2414.0
288,hpX-SI6Cmw2weQQ7ec-tJQ,Rice Paper,862,3.5,$$,Vietnamese,['Vietnamese'],https://www.yelp.com/biz/rice-paper-falls-church?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,643.0
289,ZpRRIz2PdzzDNOi9mgwkTg,Pizzeria Paradiso Georgetown,862,3.5,$$,Pizza,"['Pizza', 'Sandwiches', 'Beer Bar']",https://www.yelp.com/biz/pizzeria-paradiso-georgetown-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,1169.0
290,21COlSblOmCH50hxzWT7CQ,Ristorante Piccolo,861,4.0,$$,Italian,['Italian'],https://www.yelp.com/biz/ristorante-piccolo-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,941.0
291,zczqqucpJtJz0x4NysqSaA,Chadwicks,860,4.0,$$,American,"['American', 'Bars']",https://www.yelp.com/biz/chadwicks-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1944.0
292,CWb1DRN9WAFGE-jzwQtJTA,JoJo Restaurant and Bar,860,4.0,$$$,Jazz & Blues,"['Jazz & Blues', 'New American', 'Wine Bars']",https://www.yelp.com/biz/jojo-restaurant-and-bar-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1026.0
293,NT4nR2QqfdcgYPtSf2vD0w,Sweet Fire Donna's,859,4.0,$$,Barbeque,"['Barbeque', 'New American', 'Salad']",https://www.yelp.com/biz/sweet-fire-donnas-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.5,1123.0
294,5J5cKFPOhygbAa38OFm4YQ,El Paso Mexican Restaurant,858,4.0,$$,Mexican,['Mexican'],https://www.yelp.com/biz/el-paso-mexican-restaurant-springfield?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,679.0
295,Ug1Xhn8WklfIM5sVhReVZw,Fontaine,857,4.0,$$,Creperies,"['Creperies', 'French', 'Breakfast & Brunch']",https://www.yelp.com/biz/fontaine-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,5.0,10.0
296,Koh2_RnEr55Bl1Fb1xAO-g,Pho 14,856,4.0,$$,Vietnamese,['Vietnamese'],https://www.yelp.com/biz/pho-14-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.3,508.0
297,pPxcmi6cpDRPuqBdb3dCjw,Thunder Burger & Bar,854,3.5,$$,Burgers,"['Burgers', 'Bars', 'New American']",https://www.yelp.com/biz/thunder-burger-and-bar-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1352.0
298,smTFfg1g_BjsUkorL_ZxLQ,Kuya Ja's Lechon Belly,853,4.5,$$,Filipino,['Filipino'],https://www.yelp.com/biz/kuya-jas-lechon-belly-rockville?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,629.0
299,ecL-_OrbtG1575fimtHrnQ,Taco Bamba,851,4.0,$$,Tacos,['Tacos'],https://www.yelp.com/biz/taco-bamba-springfield-5?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.7,16.0
300,sR49UlLPP_KPcxbTdNbSGQ,La Sandia,851,3.5,$$,Mexican,['Mexican'],https://www.yelp.com/biz/la-sandia-mclean?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.9,941.0
301,hmz_WnnsuoBtmPUl2zbnyw,The Warehouse,851,4.0,$$,Breakfast & Brunch,"['Breakfast & Brunch', 'Seafood', 'Steakhouses']",https://www.yelp.com/biz/the-warehouse-alexandria?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,1551.0
302,UYffA9zyxFnu8E0T2hqoNw,Akira Ramen & Izakaya,850,4.0,$$,Izakaya,"['Izakaya', 'Ramen']",https://www.yelp.com/biz/akira-ramen-and-izakaya-rockville?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,173.0
303,oqtCZ_e0o6WM_NTjiHL-RA,Shake Shack F Street,847,3.5,$$,Hot Dogs,"['Hot Dogs', 'Burgers', 'Ice Cream & Frozen Yogurt']",https://www.yelp.com/biz/shake-shack-f-street-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,4205.0
304,XMKvafCtxbTpEDwX8-mvhQ,Sprinkles Georgetown,843,4.0,$$,Bakeries,"['Bakeries', 'Cupcakes', 'Desserts']",https://www.yelp.com/biz/sprinkles-georgetown-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,390.0
305,MO9YrznJMuQA0bAgOvzryw,Barley Mac,840,4.0,$$,Bars,"['Bars', 'New American']",https://www.yelp.com/biz/barley-mac-arlington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,1408.0
306,6cGNrx8HkNdbqNY-nLXmyg,MXDC Cocina Mexicana,840,3.5,$$,Mexican,['Mexican'],https://www.yelp.com/biz/mxdc-cocina-mexicana-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,1426.0
307,JRMBqM82xzMgDfAYRK9wSA,Tiger Fork,838,4.0,$$,Chinese,"['Chinese', 'Hong Kong Style Cafe', 'Cocktail Bars']",https://www.yelp.com/biz/tiger-fork-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,920.0
308,VDezBOqn852wfl_cRiERsg,Dirty Habit,837,3.5,$$$,Cocktail Bars,"['Cocktail Bars', 'New American', 'Breakfast & Brunch']",https://www.yelp.com/biz/dirty-habit-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,1481.0
309,-pIkGmhj1FD3g6BmfRLu1w,Alero Restaurant,837,2.5,$$,Mexican,['Mexican'],https://www.yelp.com/biz/alero-restaurant-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.9,1224.0
310,rVnaVHaucuLk9hDG7EKTVA,Barcode,837,3.5,$$,New American,"['New American', 'Pizza', 'Cocktail Bars']",https://www.yelp.com/biz/barcode-washington-4?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,3.9,1402.0
311,bqcZzEDqDINYJhVTxS70Sw,City Perch Kitchen + Bar,836,3.5,$$,New American,"['New American', 'Cocktail Bars']",https://www.yelp.com/biz/city-perch-kitchen-bar-north-bethesda-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.1,827.0
312,fnwftjh4oBrN1_cfC15rog,Shaw's Tavern,835,3.5,$$,Gastropubs,['Gastropubs'],https://www.yelp.com/biz/shaws-tavern-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1561.0
313,DuV3x_27YsTJNjs5soujLQ,The Dabney,834,4.5,$$$$,New American,"['New American', 'Desserts', 'Cocktail Bars']",https://www.yelp.com/biz/the-dabney-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.7,1103.0
314,zyqrhnCyPSc7sV4LAyP7UQ,Georgetown Cupcake,833,3.5,$$,Bakeries,['Bakeries'],https://www.yelp.com/biz/georgetown-cupcake-bethesda?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.2,5679.0
315,7gW9_cfTs9-0nQLM6_yNEQ,Shouk,831,4.5,$$,Vegan,"['Vegan', 'Vegetarian', 'Kosher']",https://www.yelp.com/biz/shouk-washington?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.6,1350.0
316,EPGPMrm41eSDo6pwyhnn0A,BLT Steak,831,4.0,$$$$,Steakhouses,['Steakhouses'],https://www.yelp.com/biz/blt-steak-washington-2?adjust_creative=Em25CrZcrTDPbtl6s0OoXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=Em25CrZcrTDPbtl6s0OoXQ,4.4,799.0
